Gene stable ID,Gene name,FlyBase gene ID,FlyBase gene name ID,NCBI gene (formerly Entrezgene) ID
FBgn0002937,ninaB,FBgn0002937,FBgn0002937,41678
FBgn0032489,CG15480,FBgn0032489,FBgn0032489,34723
FBgn0043025,Adgf-A2,FBgn0043025,FBgn0043025,64879
FBgn0264260,CG43760,FBgn0264260,FBgn0264260,14462778
FBgn0038365,CG9593,FBgn0038365,FBgn0038365,41912
FBgn0010417,Taf6,FBgn0010417,FBgn0010417,40134
FBgn0051265,CG31265,FBgn0051265,FBgn0051265,42068
FBgn0267794,lncRNA:CR43174,FBgn0267794,FBgn0267794,
FBgn0263974,qin,FBgn0263974,FBgn0263974,42236
FBgn0265997,lncRNA:CR44772,FBgn0265997,FBgn0265997,
FBgn0261278,grp,FBgn0261278,FBgn0261278,34993
FBgn0031877,Hmgcl,FBgn0031877,FBgn0031877,33978
FBgn0033673,CG8298,FBgn0033673,FBgn0033673,36282
FBgn0050187,CG30187,FBgn0050187,FBgn0050187,
FBgn0260003,Dys,FBgn0260003,FBgn0260003,42327
FBgn0265832,lncRNA:CR44621,FBgn0265832,FBgn0265832,
FBgn0019932,SamDC,FBgn0019932,FBgn0019932,34396
FBgn0029095,aru,FBgn0029095,FBgn0029095,33268
FBgn0035348,CG16758,FBgn0035348,FBgn0035348,38315
FBgn0262594,CheA46a,FBgn0262594,FBgn0262594,3772338
FBgn0004118,nAChRbeta2,FBgn0004118,FBgn0004118,42920
FBgn0036235,CG6938,FBgn0036235,FBgn0036235,39362
FBgn0039323,CG10559,FBgn0039323,FBgn0039323,43063
FBgn0053417,5SrRNA:CR33417,FBgn0053417,FBgn0053417,
FBgn0265714,CG44521,FBgn0265714,FBgn0265714,19835398
FBgn0052537,CG32537,FBgn0052537,FBgn0052537,318079
FBgn0036210,CG14130,FBgn0036210,FBgn0036210,39335
FBgn0038868,CG5862,FBgn0038868,FBgn0038868,42516
FBgn0053369,5SrRNA:CR33369,FBgn0053369,FBgn0053369,
FBgn0029661,CG16781,FBgn0029661,FBgn0029661,31315
FBgn0085326,CG34297,FBgn0085326,FBgn0085326,5740802
FBgn0013726,pnut,FBgn0013726,FBgn0013726,35801
FBgn0267561,lncRNA:CR45901,FBgn0267561,FBgn0267561,
FBgn0050161,CG30161,FBgn0050161,FBgn0050161,37945
FBgn0050005,GstT2,FBgn0050005,FBgn0050005,246386
FBgn0033778,Balat,FBgn0033778,FBgn0033778,36417
FBgn0004368,Ptp4E,FBgn0004368,FBgn0004368,31425
FBgn0260867,CG42577,FBgn0260867,FBgn0260867,8673999
FBgn0266464,Nsf2,FBgn0266464,FBgn0266464,41694
FBgn0053100,eIF4EHP,FBgn0053100,FBgn0053100,326255
FBgn0263412,lncRNA:CR43458,FBgn0263412,FBgn0263412,
FBgn0033911,VGAT,FBgn0033911,FBgn0033911,36574
FBgn0286788,Orc1,FBgn0286788,FBgn0286788,35686
FBgn0087040,alphaTub67C,FBgn0087040,FBgn0087040,39130
FBgn0267662,lncRNA:CR46000,FBgn0267662,FBgn0267662,
FBgn0035379,spz5,FBgn0035379,FBgn0035379,38350
FBgn0051089,CG31089,FBgn0051089,FBgn0051089,43135
FBgn0034070,SP2353,FBgn0034070,FBgn0034070,36771
FBgn0039167,CG17786,FBgn0039167,FBgn0039167,42879
FBgn0039881,CG1971,FBgn0039881,FBgn0039881,43755
FBgn0265839,lncRNA:CR44628,FBgn0265839,FBgn0265839,
FBgn0024984,CG3457,FBgn0024984,FBgn0024984,31196
FBgn0052442,Arv1,FBgn0052442,FBgn0052442,318031
FBgn0265901,asRNA:CR44690,FBgn0265901,FBgn0265901,
FBgn0031092,CG9577,FBgn0031092,FBgn0031092,33016
FBgn0027836,Dgp-1,FBgn0027836,FBgn0027836,37080
FBgn0267534,asRNA:CR45874,FBgn0267534,FBgn0267534,
FBgn0263480,snoRNA:Irbp-a,FBgn0263480,FBgn0263480,
FBgn0037146,CG7470,FBgn0037146,FBgn0037146,40443
FBgn0259959,Sfp26Ac,FBgn0259959,FBgn0259959,8674095
FBgn0266417,ringer,FBgn0266417,FBgn0266417,39813
FBgn0266257,lncRNA:CR44952,FBgn0266257,FBgn0266257,
FBgn0261537,CG42661,FBgn0261537,FBgn0261537,10178846
FBgn0024989,CG3777,FBgn0024989,FBgn0024989,30979
FBgn0043010,Fsn,FBgn0043010,FBgn0043010,36460
FBgn0264703,CR43972,FBgn0264703,FBgn0264703,
FBgn0261627,CG42710,FBgn0261627,FBgn0261627,10178945
FBgn0034246,Dcr-2,FBgn0034246,FBgn0034246,36993
FBgn0031213,galectin,FBgn0031213,FBgn0031213,33162
FBgn0023529,CG2918,FBgn0023529,FBgn0023529,31215
FBgn0000244,by,FBgn0000244,FBgn0000244,41144
FBgn0260990,yata,FBgn0260990,FBgn0260990,43508
FBgn0054031,CG34031,FBgn0054031,FBgn0054031,3885665
FBgn0052702,Cubn,FBgn0052702,FBgn0052702,326235
FBgn0051648,CG31648,FBgn0051648,FBgn0051648,33776
FBgn0041781,SCAR,FBgn0041781,FBgn0041781,34519
FBgn0266258,lncRNA:CR44953,FBgn0266258,FBgn0266258,
FBgn0266672,Sec8,FBgn0266672,FBgn0266672,40712
FBgn0083953,CG34117,FBgn0083953,FBgn0083953,4379851
FBgn0040074,retinin,FBgn0040074,FBgn0040074,53564
FBgn0262687,lncRNA:CR43157,FBgn0262687,FBgn0262687,
FBgn0003187,qua,FBgn0003187,FBgn0003187,35058
FBgn0266413,asRNA:CR45053,FBgn0266413,FBgn0266413,
FBgn0034442,CG11257,FBgn0034442,FBgn0034442,37227
FBgn0023216,Parg,FBgn0023216,FBgn0023216,31329
FBgn0034722,Rtf1,FBgn0034722,FBgn0034722,37554
FBgn0039872,salt,FBgn0039872,FBgn0039872,43742
FBgn0011710,Sep1,FBgn0011710,FBgn0011710,33114
FBgn0051370,CG31370,FBgn0051370,FBgn0051370,43060
FBgn0036868,ms(3)76Ba,FBgn0036868,FBgn0036868,40109
FBgn0262362,CG43060,FBgn0262362,FBgn0262362,12798056
FBgn0053357,5SrRNA:CR33357,FBgn0053357,FBgn0053357,
FBgn0037143,CR7448,FBgn0037143,FBgn0037143,
FBgn0051957,CG31957,FBgn0051957,FBgn0051957,319046
FBgn0263845,lncRNA:CR43706,FBgn0263845,FBgn0263845,
FBgn0030435,CG4645,FBgn0030435,FBgn0030435,32244
FBgn0030574,sbm,FBgn0030574,FBgn0030574,32397
FBgn0037515,Sp7,FBgn0037515,FBgn0037515,40918
FBgn0013334,Sap47,FBgn0013334,FBgn0013334,41938
FBgn0038404,CG8925,FBgn0038404,FBgn0038404,41963
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,318855
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772148
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772351
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772541
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772505
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3771783
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772565
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3771774
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3771785
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772282
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772448
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772360
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772447
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772345
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772632
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772278
FBgn0053829,His2A:CG33829,FBgn0053829,FBgn0053829,3772618
FBgn0011945,tRNA:Pro-TGG-1-2,FBgn0011945,FBgn0011945,
FBgn0033479,PIG-N,FBgn0033479,FBgn0033479,36049
FBgn0265414,lncRNA:CR44326,FBgn0265414,FBgn0265414,
FBgn0003023,otu,FBgn0003023,FBgn0003023,31789
FBgn0266814,lncRNA:CR45276,FBgn0266814,FBgn0266814,
FBgn0261850,Xpd,FBgn0261850,FBgn0261850,37414
FBgn0036005,pall,FBgn0036005,FBgn0036005,39104
FBgn0038540,CG14321,FBgn0038540,FBgn0038540,42134
FBgn0032015,Ostgamma,FBgn0032015,FBgn0032015,34137
FBgn0051703,tplus3b,FBgn0051703,FBgn0051703,318905
FBgn0261707,asRNA:CR42743,FBgn0261707,FBgn0261707,
FBgn0017456,Ubc84D,FBgn0017456,FBgn0017456,40900
FBgn0086021,snoRNA:MeU6-C68,FBgn0086021,FBgn0086021,
FBgn0051637,CG31637,FBgn0051637,FBgn0051637,33914
FBgn0263249,CG43392,FBgn0263249,FBgn0263249,12798457
FBgn0028533,CG7953,FBgn0028533,FBgn0028533,34801
FBgn0026411,Lim1,FBgn0026411,FBgn0026411,31813
FBgn0039139,Mettl3,FBgn0039139,FBgn0039139,42844
FBgn0262455,mir-1,FBgn0262455,FBgn0262455,
FBgn0033376,CG8777,FBgn0033376,FBgn0033376,35921
FBgn0011982,tRNA:Ser-AGA-2-1,FBgn0011982,FBgn0011982,
FBgn0030569,CG9411,FBgn0030569,FBgn0030569,32392
FBgn0052815,CG32815,FBgn0052815,FBgn0052815,318224
FBgn0040732,CG16926,FBgn0040732,FBgn0040732,50205
FBgn0058006,CG40006,FBgn0058006,FBgn0058006,3355123
FBgn0083963,Nlg3,FBgn0083963,FBgn0083963,40912
FBgn0037842,CG6567,FBgn0037842,FBgn0037842,41304
FBgn0053773,CG33773,FBgn0053773,FBgn0053773,3772436
FBgn0029989,CG15333,FBgn0029989,FBgn0029989,31720
FBgn0036766,CG5506,FBgn0036766,FBgn0036766,39992
FBgn0032123,Oatp30B,FBgn0032123,FBgn0032123,34268
FBgn0267430,Pzl,FBgn0267430,FBgn0267430,26067051
FBgn0036082,CG12362,FBgn0036082,FBgn0036082,39193
FBgn0038057,CG12267,FBgn0038057,FBgn0038057,41542
FBgn0023090,dtr,FBgn0023090,FBgn0023090,318856
FBgn0040393,CG14265,FBgn0040393,FBgn0040393,31297
FBgn0035521,VhaM9.7-a,FBgn0035521,FBgn0035521,38521
FBgn0032988,Tif-IA,FBgn0032988,FBgn0032988,35454
FBgn0011948,tRNA:Arg-TCG-3-1,FBgn0011948,FBgn0011948,
FBgn0034471,Obp56e,FBgn0034471,FBgn0034471,37267
FBgn0036832,CG18223,FBgn0036832,FBgn0036832,40068
FBgn0012018,tRNA:Tyr-GTA-1-9,FBgn0012018,FBgn0012018,
FBgn0261859,CG42788,FBgn0261859,FBgn0261859,41817
FBgn0052843,Dh31-R,FBgn0052843,FBgn0052843,36475
FBgn0039820,CG15554,FBgn0039820,FBgn0039820,43680
FBgn0042177,Arts,FBgn0042177,FBgn0042177,59215
FBgn0086047,snoRNA:Me18S-G894,FBgn0086047,FBgn0086047,
FBgn0031724,CG18266,FBgn0031724,FBgn0031724,33792
FBgn0038842,hdly,FBgn0038842,FBgn0038842,42478
FBgn0037501,Ir84a,FBgn0037501,FBgn0037501,40891
FBgn0086066,snoRNA:Me5.8S-G74,FBgn0086066,FBgn0086066,
FBgn0265612,lncRNA:CR44430,FBgn0265612,FBgn0265612,
FBgn0260748,CG5004,FBgn0260748,FBgn0260748,32698
FBgn0027539,lili,FBgn0027539,FBgn0027539,42956
FBgn0052598,betaNACtes6,FBgn0052598,FBgn0052598,318107
FBgn0043575,PGRP-SC2,FBgn0043575,FBgn0043575,35862
FBgn0032147,IP3K1,FBgn0032147,FBgn0032147,34300
FBgn0039440,TwdlJ,FBgn0039440,FBgn0039440,43206
FBgn0267556,asRNA:CR45896,FBgn0267556,FBgn0267556,
FBgn0033683,CG18343,FBgn0033683,FBgn0033683,36297
FBgn0267706,lncRNA:CR46039,FBgn0267706,FBgn0267706,
FBgn0033872,CG6329,FBgn0033872,FBgn0033872,36529
FBgn0035924,CG6576,FBgn0035924,FBgn0035924,39003
FBgn0038083,Ugt37A3,FBgn0038083,FBgn0038083,41574
FBgn0001185,her,FBgn0001185,FBgn0001185,34992
FBgn0265766,lncRNA:CR44573,FBgn0265766,FBgn0265766,
FBgn0266901,lncRNA:CR45361,FBgn0266901,FBgn0266901,
FBgn0063667,CG32335,FBgn0063667,FBgn0063667,261663
FBgn0267710,lncRNA:CR46043,FBgn0267710,FBgn0267710,
FBgn0037385,glob3,FBgn0037385,FBgn0037385,40726
FBgn0262464,mir-6-1,FBgn0262464,FBgn0262464,
FBgn0032003,CG8349,FBgn0032003,FBgn0032003,34124
FBgn0028938,Vajk1,FBgn0028938,FBgn0028938,34809
FBgn0003277,RpII215,FBgn0003277,FBgn0003277,32100
FBgn0029769,frma,FBgn0029769,FBgn0029769,31464
FBgn0000153,b,FBgn0000153,FBgn0000153,34791
FBgn0284222,CG46306,FBgn0284222,FBgn0284222,30522395
FBgn0264848,vih,FBgn0264848,FBgn0264848,44118
FBgn0024740,Lip2,FBgn0024740,FBgn0024740,43980
FBgn0265677,lncRNA:CR44484,FBgn0265677,FBgn0265677,
FBgn0266993,lncRNA:CR45444,FBgn0266993,FBgn0266993,
FBgn0053746,snmRNA:430t,FBgn0053746,FBgn0053746,
FBgn0263616,lncRNA:CR43625,FBgn0263616,FBgn0263616,
FBgn0051453,pch2,FBgn0051453,FBgn0051453,41013
FBgn0033354,FANCI,FBgn0033354,FBgn0033354,35895
FBgn0030955,CG6891,FBgn0030955,FBgn0030955,32865
FBgn0037218,aux,FBgn0037218,FBgn0037218,40527
FBgn0011741,Arp6,FBgn0011741,FBgn0011741,32514
FBgn0040793,CG7630,FBgn0040793,FBgn0040793,50266
FBgn0035488,CG11593,FBgn0035488,FBgn0035488,38477
FBgn0037183,CG14451,FBgn0037183,FBgn0037183,40488
FBgn0264307,orb2,FBgn0264307,FBgn0264307,39018
FBgn0034755,CG3746,FBgn0034755,FBgn0034755,37593
FBgn0053752,CG33752,FBgn0053752,FBgn0053752,3771860
FBgn0028480,CG17841,FBgn0028480,FBgn0028480,31965
FBgn0030291,CG1738,FBgn0030291,FBgn0030291,32075
FBgn0034401,MetRS,FBgn0034401,FBgn0034401,37177
FBgn0265178,CG44243,FBgn0265178,FBgn0265178,36795
FBgn0259179,CG42284,FBgn0259179,FBgn0259179,37621
FBgn0083941,CG34105,FBgn0083941,FBgn0083941,37759
FBgn0083941,CG34105,FBgn0083941,FBgn0083941,4379881
FBgn0031182,Cyp6t1,FBgn0031182,FBgn0031182,33127
FBgn0033864,CG18368,FBgn0033864,FBgn0033864,36519
FBgn0038005,Cyp313a5,FBgn0038005,FBgn0038005,41486
FBgn0037467,Ufl1,FBgn0037467,FBgn0037467,40843
FBgn0265840,lncRNA:CR44629,FBgn0265840,FBgn0265840,
FBgn0259185,Ir60b,FBgn0259185,FBgn0259185,7354400
FBgn0027070,Ugt36E1,FBgn0027070,FBgn0027070,35139
FBgn0002593,RpLP1,FBgn0002593,FBgn0002593,33214
FBgn0036346,CG11251,FBgn0036346,FBgn0036346,39490
FBgn0265962,lncRNA:CR44749,FBgn0265962,FBgn0265962,
FBgn0263657,lncRNA:CR43648,FBgn0263657,FBgn0263657,
FBgn0000229,bsk,FBgn0000229,FBgn0000229,44801
FBgn0027843,CAH2,FBgn0027843,FBgn0027843,39390
FBgn0265089,eIF4E3,FBgn0265089,FBgn0265089,38923
FBgn0039444,TwdlD,FBgn0039444,FBgn0039444,43210
FBgn0001325,Kr,FBgn0001325,FBgn0001325,38012
FBgn0263456,nwk,FBgn0263456,FBgn0263456,39052
FBgn0032820,fbp,FBgn0032820,FBgn0032820,35265
FBgn0050409,CR30409,FBgn0050409,FBgn0050409,
FBgn0036783,CheA75a,FBgn0036783,FBgn0036783,40011
FBgn0285950,RpL19,FBgn0285950,FBgn0285950,37995
FBgn0035258,CG13931,FBgn0035258,FBgn0035258,38212
FBgn0011666,msi,FBgn0011666,FBgn0011666,43087
FBgn0032797,Hasp,FBgn0032797,FBgn0032797,35238
FBgn0262430,mir-9c,FBgn0262430,FBgn0262430,
FBgn0037913,fabp,FBgn0037913,FBgn0037913,3772232
FBgn0053393,5SrRNA:CR33393,FBgn0053393,FBgn0053393,
FBgn0034267,CG4984,FBgn0034267,FBgn0034267,37017
FBgn0260859,Bet3,FBgn0260859,FBgn0260859,39090
FBgn0034382,CG18609,FBgn0034382,FBgn0034382,37158
FBgn0261385,scra,FBgn0261385,FBgn0261385,35696
FBgn0264711,CG43980,FBgn0264711,FBgn0264711,2768995
FBgn0283681,Tcs3,FBgn0283681,FBgn0283681,39811
FBgn0267420,CR45773,FBgn0267420,FBgn0267420,
FBgn0265296,Dscam2,FBgn0265296,FBgn0265296,38788
FBgn0265679,lncRNA:CR44486,FBgn0265679,FBgn0265679,
FBgn0023549,Mct1,FBgn0023549,FBgn0023549,31198
FBgn0033649,pyr,FBgn0033649,FBgn0033649,36255
FBgn0053514,CG33514,FBgn0053514,FBgn0053514,3346239
FBgn0036874,brv1,FBgn0036874,FBgn0036874,40116
FBgn0053276,Urm1,FBgn0053276,FBgn0053276,2768949
FBgn0263633,mir-3644,FBgn0263633,FBgn0263633,
FBgn0264370,lncRNA:CR43822,FBgn0264370,FBgn0264370,
FBgn0032897,CG9336,FBgn0032897,FBgn0032897,35355
FBgn0037443,Dmtn,FBgn0037443,FBgn0037443,40792
FBgn0266028,asRNA:CR44793,FBgn0266028,FBgn0266028,
FBgn0266885,lncRNA:CR45346,FBgn0266885,FBgn0266885,
FBgn0000964,tj,FBgn0000964,FBgn0000964,35227
FBgn0037710,CG9393,FBgn0037710,FBgn0037710,41152
FBgn0013949,Elal,FBgn0013949,FBgn0013949,42970
FBgn0051935,CG31935,FBgn0051935,FBgn0051935,33338
FBgn0002641,mal,FBgn0002641,FBgn0002641,33045
FBgn0029898,CG14439,FBgn0029898,FBgn0029898,31614
FBgn0263378,asRNA:CR43430,FBgn0263378,FBgn0263378,
FBgn0262825,lncRNA:CR43196,FBgn0262825,FBgn0262825,
FBgn0283639,mir-9369,FBgn0283639,FBgn0283639,
FBgn0051604,tRNA:Asp-GTC-1-4,FBgn0051604,FBgn0051604,
FBgn0261927,lncRNA:CR42794,FBgn0261927,FBgn0261927,
FBgn0266459,CG45084,FBgn0266459,FBgn0266459,19836008
FBgn0038528,CG14326,FBgn0038528,FBgn0038528,42120
FBgn0030386,CG2574,FBgn0030386,FBgn0030386,32190
FBgn0037898,Dtd,FBgn0037898,FBgn0037898,41371
FBgn0000246,c(3)G,FBgn0000246,FBgn0000246,47765
FBgn0083945,CG34109,FBgn0083945,FBgn0083945,4379890
FBgn0033687,CG8407,FBgn0033687,FBgn0033687,36303
FBgn0051248,CG31248,FBgn0051248,FBgn0051248,40853
FBgn0027287,Gmap,FBgn0027287,FBgn0027287,32483
FBgn0265757,lncRNA:CR44564,FBgn0265757,FBgn0265757,
FBgn0016047,nompA,FBgn0016047,FBgn0016047,45587
FBgn0016762,angel,FBgn0016762,FBgn0016762,37748
FBgn0039436,TwdlB,FBgn0039436,FBgn0039436,43202
FBgn0267849,Syx7,FBgn0267849,FBgn0267849,36173
FBgn0034817,Art7,FBgn0034817,FBgn0034817,37664
FBgn0036309,Hip1,FBgn0036309,FBgn0036309,39450
FBgn0085436,Not1,FBgn0085436,FBgn0085436,5740252
FBgn0032360,CG14926,FBgn0032360,FBgn0032360,34567
FBgn0038772,mdlc,FBgn0038772,FBgn0038772,42397
FBgn0261582,CG42692,FBgn0261582,FBgn0261582,10178857
FBgn0040958,Peritrophin-15b,FBgn0040958,FBgn0040958,50432
FBgn0030049,Trf4-1,FBgn0030049,FBgn0030049,31795
FBgn0026380,Prosbeta3,FBgn0026380,FBgn0026380,41079
FBgn0030512,Nadsyn,FBgn0030512,FBgn0030512,32328
FBgn0265800,lncRNA:CR44589,FBgn0265800,FBgn0265800,
FBgn0036208,CG10361,FBgn0036208,FBgn0036208,39333
FBgn0034279,CG18635,FBgn0034279,FBgn0034279,37031
FBgn0267764,lncRNA:CR46095,FBgn0267764,FBgn0267764,
FBgn0035612,frm,FBgn0035612,FBgn0035612,38624
FBgn0286516,aqz,FBgn0286516,FBgn0286516,41058
FBgn0036125,Iyd,FBgn0036125,FBgn0036125,39242
FBgn0052420,tRNA:Val-TAC-1-1,FBgn0052420,FBgn0052420,
FBgn0051122,CG31122,FBgn0051122,FBgn0051122,42221
FBgn0035295,Cnb,FBgn0035295,FBgn0035295,38258
FBgn0286723,hll,FBgn0286723,FBgn0286723,34822
FBgn0065058,snoRNA:684,FBgn0065058,FBgn0065058,
FBgn0264295,CG43773,FBgn0264295,FBgn0264295,33617
FBgn0265696,lncRNA:CR44503,FBgn0265696,FBgn0265696,
FBgn0004047,Yp3,FBgn0004047,FBgn0004047,32339
FBgn0261792,snRNP-U1-C,FBgn0261792,FBgn0261792,42274
FBgn0037853,CG14696,FBgn0037853,FBgn0037853,41317
FBgn0039714,Zip99C,FBgn0039714,FBgn0039714,43533
FBgn0266905,lncRNA:CR45365,FBgn0266905,FBgn0266905,
FBgn0054049,CG34049,FBgn0054049,FBgn0054049,3885620
FBgn0263240,Coop,FBgn0263240,FBgn0263240,35677
FBgn0267148,lncRNA:CR45588,FBgn0267148,FBgn0267148,
FBgn0286883,CR46405,FBgn0286883,FBgn0286883,
FBgn0050376,CG30376,FBgn0050376,FBgn0050376,246576
FBgn0032209,Hand,FBgn0032209,FBgn0032209,34379
FBgn0052572,CG32572,FBgn0052572,FBgn0052572,32657
FBgn0265145,lncRNA:CR44214,FBgn0265145,FBgn0265145,
FBgn0050273,CG30273,FBgn0050273,FBgn0050273,246520
FBgn0039501,TTLL6B,FBgn0039501,FBgn0039501,43282
FBgn0036849,CG14079,FBgn0036849,FBgn0036849,40086
FBgn0030328,Amun,FBgn0030328,FBgn0030328,32123
FBgn0069923,CG41128,FBgn0069923,FBgn0069923,3355108
FBgn0037717,CG8301,FBgn0037717,FBgn0037717,41160
FBgn0034958,CG3907,FBgn0034958,FBgn0034958,37832
FBgn0036709,Or74a,FBgn0036709,FBgn0036709,39929
FBgn0003360,sesB,FBgn0003360,FBgn0003360,32007
FBgn0038315,CG14866,FBgn0038315,FBgn0038315,41854
FBgn0052986,CG32986,FBgn0052986,FBgn0052986,34208
FBgn0263036,CG43331,FBgn0263036,FBgn0263036,12798459
FBgn0250785,vari,FBgn0250785,FBgn0250785,35343
FBgn0259718,CG42372,FBgn0259718,FBgn0259718,7354379
FBgn0034011,CG8160,FBgn0034011,FBgn0034011,36701
FBgn0015600,toc,FBgn0015600,FBgn0015600,33526
FBgn0051676,CG31676,FBgn0051676,FBgn0051676,35351
FBgn0265537,lncRNA:CR44387,FBgn0265537,FBgn0265537,
FBgn0039505,CG5934,FBgn0039505,FBgn0039505,43289
FBgn0263565,mir-4950,FBgn0263565,FBgn0263565,
FBgn0020372,TM4SF,FBgn0020372,FBgn0020372,37786
FBgn0086686,l(3)L1231,FBgn0086686,FBgn0086686,41776
FBgn0250820,meigo,FBgn0250820,FBgn0250820,42510
FBgn0264997,lncRNA:CR44148,FBgn0264997,FBgn0264997,
FBgn0085288,CG34259,FBgn0085288,FBgn0085288,5740507
FBgn0023407,B4,FBgn0023407,FBgn0023407,34767
FBgn0040923,CG11368,FBgn0040923,FBgn0040923,50397
FBgn0002924,ncd,FBgn0002924,FBgn0002924,43517
FBgn0053745,snmRNA:430s,FBgn0053745,FBgn0053745,
FBgn0030773,CG9676,FBgn0030773,FBgn0030773,32647
FBgn0039536,unc80,FBgn0039536,FBgn0039536,43324
FBgn0003116,pn,FBgn0003116,FBgn0003116,31194
FBgn0035145,MED14,FBgn0035145,FBgn0035145,38073
FBgn0262511,Vha44,FBgn0262511,FBgn0262511,36826
FBgn0267617,asRNA:CR45955,FBgn0267617,FBgn0267617,
FBgn0262486,CG43076,FBgn0262486,FBgn0262486,12797979
FBgn0011603,ine,FBgn0011603,FBgn0011603,33659
FBgn0017482,T3dh,FBgn0017482,FBgn0017482,37551
FBgn0031522,CG3285,FBgn0031522,FBgn0031522,33547
FBgn0023520,CG3857,FBgn0023520,FBgn0023520,2768908
FBgn0261984,Ire1,FBgn0261984,FBgn0261984,42358
FBgn0044809,TotZ,FBgn0044809,FBgn0044809,117459
FBgn0052669,CG32669,FBgn0052669,FBgn0052669,326229
FBgn0028583,lcs,FBgn0028583,FBgn0028583,33120
FBgn0035639,kri,FBgn0035639,FBgn0035639,38655
FBgn0032115,CG4438,FBgn0032115,FBgn0032115,34257
FBgn0037897,CG5270,FBgn0037897,FBgn0037897,41370
FBgn0036135,mRpL2,FBgn0036135,FBgn0036135,39253
FBgn0028688,Rpn7,FBgn0028688,FBgn0028688,42641
FBgn0036221,CG11588,FBgn0036221,FBgn0036221,39347
FBgn0032746,CG10470,FBgn0032746,FBgn0032746,35174
FBgn0053374,5SrRNA:CR33374,FBgn0053374,FBgn0053374,
FBgn0001222,Hsf,FBgn0001222,FBgn0001222,37068
FBgn0267635,lncRNA:CR45973,FBgn0267635,FBgn0267635,
FBgn0036940,obst-J,FBgn0036940,FBgn0036940,40202
FBgn0037068,Cpr78Cb,FBgn0037068,FBgn0037068,40353
FBgn0035931,CG13312,FBgn0035931,FBgn0035931,39010
FBgn0263232,Nxf3,FBgn0263232,FBgn0263232,317878
FBgn0028683,spt4,FBgn0028683,FBgn0028683,36387
FBgn0052740,tRNA:Phe-GAA-1-2,FBgn0052740,FBgn0052740,
FBgn0263460,snoRNA:CG31191-a,FBgn0263460,FBgn0263460,
FBgn0040729,CG15126,FBgn0040729,FBgn0040729,50202
FBgn0029935,CG4615,FBgn0029935,FBgn0029935,31656
FBgn0262396,mir-314,FBgn0262396,FBgn0262396,
FBgn0052262,CG32262,FBgn0052262,FBgn0052262,38445
FBgn0036349,SNCF,FBgn0036349,FBgn0036349,39496
FBgn0265267,CG18258,FBgn0265267,FBgn0265267,32708
FBgn0027868,Nup107,FBgn0027868,FBgn0027868,34481
FBgn0037987,CG14739,FBgn0037987,FBgn0037987,41467
FBgn0051155,Rpb7,FBgn0051155,FBgn0051155,261631
FBgn0032601,yellow-b,FBgn0032601,FBgn0032601,35005
FBgn0086913,Rab26,FBgn0086913,FBgn0086913,40359
FBgn0035695,CG10226,FBgn0035695,FBgn0035695,38725
FBgn0031430,CG3528,FBgn0031430,FBgn0031430,33436
FBgn0266325,asRNA:CR44990,FBgn0266325,FBgn0266325,
FBgn0053364,5SrRNA:CR33364,FBgn0053364,FBgn0053364,
FBgn0050374,CR30374,FBgn0050374,FBgn0050374,
FBgn0032609,CG13280,FBgn0032609,FBgn0032609,35015
FBgn0039867,CstF50,FBgn0039867,FBgn0039867,43734
FBgn0064237,Idgf5,FBgn0064237,FBgn0064237,37104
FBgn0266872,lncRNA:CR45333,FBgn0266872,FBgn0266872,
FBgn0051963,tRNA:Trp-CCA-2-1,FBgn0051963,FBgn0051963,
FBgn0036563,CG13075,FBgn0036563,FBgn0036563,39756
FBgn0025692,Lfg,FBgn0025692,FBgn0025692,36418
FBgn0266691,lncRNA:CR45181,FBgn0266691,FBgn0266691,
FBgn0085339,CG34310,FBgn0085339,FBgn0085339,5740536
FBgn0037749,CG9471,FBgn0037749,FBgn0037749,41197
FBgn0033133,Tsp42Ek,FBgn0033133,FBgn0033133,35621
FBgn0002562,Lsp1alpha,FBgn0002562,FBgn0002562,32199
FBgn0050380,CG30380,FBgn0050380,FBgn0050380,246579
FBgn0030013,GIIIspla2,FBgn0030013,FBgn0030013,31747
FBgn0020305,dbe,FBgn0020305,FBgn0020305,33269
FBgn0028381,Decay,FBgn0028381,FBgn0028381,42008
FBgn0037326,CG14669,FBgn0037326,FBgn0037326,40652
